ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F1549,0.000000,0.000000,0.000000,0.040000,0.160000,0.080000,0.000000,0.000000,0.160000,0.240000,0.000000,0.000000,0.040000,0.040000,0.040000,0.160000,0.000000,0.040000,0.000000,0.000000
Negative_F1449,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.000000,0.076923,0.384615,0.000000,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000
Negative_F1283,0.000000,0.200000,0.000000,0.033333,0.033333,0.100000,0.000000,0.133333,0.033333,0.000000,0.000000,0.033333,0.066667,0.000000,0.033333,0.200000,0.000000,0.100000,0.000000,0.033333
Negative_F1444,0.027778,0.166667,0.027778,0.055556,0.000000,0.111111,0.027778,0.055556,0.138889,0.055556,0.000000,0.027778,0.027778,0.000000,0.000000,0.083333,0.055556,0.027778,0.000000,0.111111
Negative_F623,0.000000,0.400000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.050000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F980,0.000000,0.000000,0.000000,0.086957,0.043478,0.043478,0.086957,0.043478,0.086957,0.173913,0.000000,0.086957,0.130435,0.086957,0.086957,0.000000,0.000000,0.043478,0.000000,0.000000
Negative_F2049,0.000000,0.000000,0.000000,0.038462,0.153846,0.115385,0.000000,0.038462,0.230769,0.153846,0.038462,0.000000,0.038462,0.000000,0.038462,0.076923,0.038462,0.038462,0.000000,0.000000
Negative_F99,0.250000,0.000000,0.027778,0.055556,0.027778,0.055556,0.000000,0.055556,0.055556,0.055556,0.000000,0.027778,0.055556,0.055556,0.083333,0.027778,0.055556,0.083333,0.027778,0.000000
Negative_F2358,0.052632,0.157895,0.000000,0.000000,0.052632,0.157895,0.052632,0.052632,0.052632,0.052632,0.000000,0.026316,0.026316,0.052632,0.157895,0.026316,0.052632,0.000000,0.000000,0.026316
Negative_F188,0.075000,0.150000,0.025000,0.000000,0.025000,0.175000,0.050000,0.050000,0.025000,0.075000,0.000000,0.050000,0.000000,0.025000,0.075000,0.050000,0.050000,0.075000,0.000000,0.025000
Negative_F567,0.027027,0.000000,0.027027,0.027027,0.081081,0.135135,0.000000,0.081081,0.216216,0.108108,0.000000,0.054054,0.027027,0.027027,0.108108,0.027027,0.027027,0.027027,0.000000,0.000000
Negative_F1537,0.000000,0.000000,0.000000,0.000000,0.090909,0.181818,0.136364,0.045455,0.045455,0.136364,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.045455,0.136364,0.000000,0.045455
Negative_F1981,0.000000,0.200000,0.033333,0.033333,0.000000,0.200000,0.033333,0.066667,0.066667,0.033333,0.000000,0.033333,0.033333,0.000000,0.066667,0.033333,0.100000,0.033333,0.000000,0.033333
Negative_F2378,0.119048,0.000000,0.000000,0.023810,0.000000,0.166667,0.047619,0.047619,0.119048,0.047619,0.000000,0.119048,0.023810,0.023810,0.071429,0.000000,0.023810,0.142857,0.000000,0.023810
Negative_F2242,0.066667,0.000000,0.000000,0.133333,0.133333,0.066667,0.000000,0.066667,0.266667,0.066667,0.000000,0.066667,0.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000
Negative_F788,0.121951,0.146341,0.024390,0.000000,0.048780,0.121951,0.024390,0.073171,0.024390,0.048780,0.000000,0.048780,0.073171,0.073171,0.048780,0.024390,0.073171,0.024390,0.000000,0.000000
Negative_F1803,0.206897,0.068966,0.034483,0.000000,0.000000,0.068966,0.000000,0.034483,0.172414,0.206897,0.000000,0.000000,0.000000,0.068966,0.000000,0.068966,0.068966,0.000000,0.000000,0.000000
Negative_F591,0.310345,0.000000,0.034483,0.000000,0.034483,0.120690,0.017241,0.068966,0.017241,0.137931,0.017241,0.000000,0.017241,0.017241,0.017241,0.034483,0.086207,0.017241,0.034483,0.017241
Negative_F2114,0.066667,0.000000,0.000000,0.000000,0.066667,0.266667,0.000000,0.066667,0.133333,0.266667,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000
Negative_F1081,0.119048,0.142857,0.047619,0.000000,0.023810,0.071429,0.023810,0.023810,0.071429,0.047619,0.000000,0.000000,0.047619,0.047619,0.071429,0.142857,0.047619,0.047619,0.023810,0.000000
Negative_F895,0.043478,0.130435,0.021739,0.021739,0.021739,0.108696,0.000000,0.086957,0.065217,0.000000,0.000000,0.065217,0.065217,0.000000,0.086957,0.130435,0.086957,0.021739,0.000000,0.043478
Negative_F975,0.208333,0.083333,0.000000,0.041667,0.041667,0.041667,0.041667,0.041667,0.083333,0.041667,0.083333,0.000000,0.041667,0.041667,0.000000,0.041667,0.000000,0.125000,0.000000,0.041667
Negative_F1438,0.045455,0.000000,0.045455,0.000000,0.045455,0.136364,0.090909,0.045455,0.136364,0.045455,0.045455,0.000000,0.136364,0.000000,0.000000,0.090909,0.000000,0.090909,0.045455,0.000000
Negative_F1156,0.071429,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.142857,0.214286,0.285714,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000
Negative_F120,0.000000,0.136364,0.000000,0.000000,0.045455,0.113636,0.000000,0.022727,0.000000,0.068182,0.000000,0.022727,0.068182,0.068182,0.136364,0.090909,0.068182,0.045455,0.000000,0.113636
Negative_F2013,0.000000,0.000000,0.066667,0.000000,0.133333,0.200000,0.000000,0.066667,0.066667,0.133333,0.000000,0.000000,0.066667,0.000000,0.000000,0.200000,0.000000,0.000000,0.066667,0.000000
Negative_F440,0.065217,0.173913,0.021739,0.021739,0.000000,0.065217,0.000000,0.043478,0.086957,0.021739,0.000000,0.065217,0.108696,0.000000,0.086957,0.021739,0.108696,0.065217,0.000000,0.043478
Negative_F937,0.200000,0.000000,0.000000,0.133333,0.000000,0.066667,0.000000,0.066667,0.066667,0.133333,0.000000,0.000000,0.066667,0.133333,0.000000,0.066667,0.066667,0.000000,0.000000,0.000000
Negative_F1061,0.063830,0.000000,0.042553,0.063830,0.021277,0.106383,0.000000,0.042553,0.127660,0.021277,0.021277,0.042553,0.127660,0.042553,0.000000,0.063830,0.042553,0.085106,0.000000,0.085106
Negative_F2257,0.318182,0.000000,0.000000,0.000000,0.136364,0.090909,0.045455,0.000000,0.090909,0.045455,0.000000,0.045455,0.000000,0.000000,0.136364,0.000000,0.000000,0.000000,0.090909,0.000000
Negative_F2239,0.100000,0.000000,0.000000,0.100000,0.050000,0.150000,0.000000,0.050000,0.000000,0.100000,0.000000,0.050000,0.050000,0.000000,0.100000,0.050000,0.050000,0.100000,0.000000,0.050000
Negative_F1737,0.250000,0.000000,0.031250,0.000000,0.000000,0.078125,0.000000,0.187500,0.109375,0.046875,0.015625,0.000000,0.000000,0.000000,0.000000,0.093750,0.093750,0.031250,0.015625,0.046875
Negative_F1297,0.151515,0.060606,0.030303,0.000000,0.030303,0.090909,0.000000,0.030303,0.090909,0.181818,0.000000,0.121212,0.000000,0.000000,0.000000,0.121212,0.060606,0.030303,0.000000,0.000000
Negative_F1211,0.216216,0.054054,0.000000,0.027027,0.054054,0.135135,0.027027,0.027027,0.108108,0.135135,0.027027,0.054054,0.000000,0.027027,0.000000,0.027027,0.054054,0.027027,0.000000,0.000000
Negative_F1327,0.148148,0.000000,0.000000,0.000000,0.037037,0.222222,0.037037,0.037037,0.111111,0.222222,0.000000,0.000000,0.037037,0.074074,0.000000,0.074074,0.000000,0.000000,0.000000,0.000000
Negative_F1459,0.051546,0.061856,0.020619,0.041237,0.061856,0.072165,0.041237,0.041237,0.061856,0.041237,0.030928,0.061856,0.072165,0.020619,0.082474,0.103093,0.051546,0.051546,0.000000,0.030928
Negative_F861,0.078431,0.078431,0.019608,0.039216,0.058824,0.058824,0.019608,0.039216,0.117647,0.039216,0.019608,0.039216,0.019608,0.019608,0.156863,0.098039,0.019608,0.039216,0.019608,0.019608
Negative_F1615,0.171429,0.000000,0.000000,0.057143,0.014286,0.128571,0.000000,0.085714,0.114286,0.085714,0.014286,0.014286,0.014286,0.000000,0.028571,0.057143,0.057143,0.114286,0.028571,0.014286
Negative_F1102,0.100000,0.100000,0.000000,0.033333,0.033333,0.233333,0.000000,0.133333,0.000000,0.066667,0.000000,0.033333,0.000000,0.000000,0.000000,0.100000,0.066667,0.100000,0.000000,0.000000
Negative_F1107,0.020833,0.041667,0.083333,0.052083,0.062500,0.125000,0.010417,0.062500,0.083333,0.020833,0.031250,0.041667,0.052083,0.031250,0.072917,0.041667,0.031250,0.062500,0.031250,0.041667
Negative_F865,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.222222,0.222222,0.000000,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.111111,0.000000,0.000000
Negative_F1062,0.040000,0.106667,0.040000,0.026667,0.026667,0.160000,0.026667,0.013333,0.053333,0.026667,0.026667,0.013333,0.066667,0.026667,0.120000,0.120000,0.026667,0.066667,0.013333,0.000000
Negative_F1395,0.000000,0.206897,0.000000,0.068966,0.034483,0.103448,0.000000,0.034483,0.034483,0.034483,0.000000,0.068966,0.068966,0.034483,0.034483,0.068966,0.034483,0.068966,0.000000,0.103448
Negative_F2070,0.136364,0.000000,0.045455,0.000000,0.090909,0.136364,0.181818,0.045455,0.045455,0.090909,0.045455,0.000000,0.000000,0.000000,0.045455,0.045455,0.000000,0.045455,0.045455,0.000000
Negative_F970,0.027027,0.000000,0.054054,0.108108,0.027027,0.081081,0.000000,0.081081,0.027027,0.081081,0.000000,0.054054,0.162162,0.000000,0.189189,0.054054,0.054054,0.000000,0.000000,0.000000
Negative_F2436,0.026316,0.000000,0.078947,0.105263,0.210526,0.184211,0.000000,0.000000,0.000000,0.000000,0.000000,0.052632,0.026316,0.026316,0.026316,0.105263,0.000000,0.157895,0.000000,0.000000
Negative_F943,0.000000,0.000000,0.000000,0.090909,0.181818,0.090909,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.181818,0.090909,0.181818,0.000000,0.090909
Negative_F1973,0.187500,0.000000,0.000000,0.000000,0.000000,0.062500,0.062500,0.125000,0.187500,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000
Negative_F2380,0.250000,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000
Negative_F487,0.000000,0.000000,0.000000,0.000000,0.000000,0.214286,0.000000,0.214286,0.071429,0.357143,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000
Negative_F1462,0.060403,0.040268,0.040268,0.053691,0.033557,0.073826,0.020134,0.026846,0.046980,0.073826,0.006711,0.046980,0.067114,0.020134,0.053691,0.154362,0.040268,0.053691,0.040268,0.046980
Negative_F2328,0.080000,0.040000,0.040000,0.080000,0.000000,0.120000,0.000000,0.040000,0.080000,0.040000,0.000000,0.000000,0.000000,0.080000,0.120000,0.080000,0.120000,0.040000,0.040000,0.000000
Negative_F66,0.108108,0.054054,0.054054,0.000000,0.054054,0.135135,0.000000,0.054054,0.162162,0.108108,0.027027,0.000000,0.000000,0.054054,0.000000,0.081081,0.054054,0.054054,0.000000,0.000000
Negative_F135,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.062500,0.062500,0.000000,0.125000,0.312500,0.000000,0.125000,0.000000,0.125000,0.062500,0.000000,0.062500
Negative_F1004,0.208333,0.083333,0.000000,0.000000,0.041667,0.083333,0.000000,0.125000,0.166667,0.041667,0.041667,0.000000,0.041667,0.000000,0.000000,0.000000,0.083333,0.041667,0.000000,0.041667
Negative_F109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454545,0.454545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000
Negative_F902,0.162162,0.000000,0.027027,0.000000,0.013514,0.189189,0.013514,0.040541,0.027027,0.040541,0.054054,0.054054,0.094595,0.054054,0.027027,0.054054,0.027027,0.094595,0.027027,0.000000
Negative_F1547,0.070423,0.000000,0.070423,0.126761,0.028169,0.028169,0.028169,0.028169,0.098592,0.084507,0.014085,0.014085,0.098592,0.000000,0.084507,0.098592,0.056338,0.056338,0.014085,0.000000
Negative_F1064,0.096774,0.000000,0.000000,0.064516,0.000000,0.096774,0.000000,0.096774,0.161290,0.129032,0.000000,0.032258,0.000000,0.000000,0.064516,0.129032,0.032258,0.032258,0.032258,0.032258
Negative_F716,0.166667,0.000000,0.000000,0.000000,0.000000,0.055556,0.000000,0.166667,0.055556,0.277778,0.055556,0.000000,0.055556,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000
Negative_F446,0.076923,0.000000,0.000000,0.000000,0.000000,0.038462,0.000000,0.115385,0.153846,0.076923,0.000000,0.038462,0.038462,0.000000,0.153846,0.000000,0.038462,0.153846,0.038462,0.076923
Negative_F2055,0.000000,0.000000,0.000000,0.000000,0.000000,0.307692,0.000000,0.000000,0.115385,0.269231,0.000000,0.076923,0.038462,0.000000,0.038462,0.000000,0.038462,0.115385,0.000000,0.000000
Negative_F925,0.064935,0.077922,0.064935,0.064935,0.025974,0.077922,0.025974,0.064935,0.077922,0.142857,0.000000,0.051948,0.012987,0.025974,0.012987,0.025974,0.038961,0.129870,0.000000,0.012987
Negative_F456,0.066667,0.133333,0.000000,0.000000,0.000000,0.066667,0.000000,0.133333,0.133333,0.200000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.133333,0.066667,0.000000
Negative_F645,0.093023,0.000000,0.023256,0.000000,0.023256,0.116279,0.046512,0.186047,0.232558,0.023256,0.000000,0.046512,0.046512,0.046512,0.023256,0.046512,0.023256,0.023256,0.000000,0.000000
Negative_F2019,0.037037,0.185185,0.000000,0.000000,0.000000,0.037037,0.000000,0.074074,0.148148,0.000000,0.000000,0.037037,0.000000,0.000000,0.000000,0.111111,0.222222,0.111111,0.037037,0.000000
Negative_F87,0.125000,0.083333,0.000000,0.000000,0.125000,0.000000,0.000000,0.125000,0.125000,0.083333,0.000000,0.000000,0.083333,0.000000,0.041667,0.083333,0.041667,0.083333,0.000000,0.000000
Negative_F1017,0.250000,0.000000,0.000000,0.000000,0.050000,0.050000,0.050000,0.250000,0.050000,0.050000,0.000000,0.100000,0.050000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.000000
Negative_F2318,0.021277,0.170213,0.000000,0.021277,0.085106,0.106383,0.042553,0.000000,0.000000,0.021277,0.000000,0.042553,0.042553,0.042553,0.234043,0.063830,0.085106,0.021277,0.000000,0.000000
Negative_F498,0.139535,0.046512,0.023256,0.000000,0.000000,0.209302,0.046512,0.046512,0.069767,0.000000,0.000000,0.162791,0.000000,0.000000,0.000000,0.023256,0.069767,0.046512,0.069767,0.046512
Negative_F1481,0.051948,0.051948,0.051948,0.025974,0.025974,0.051948,0.012987,0.064935,0.051948,0.077922,0.012987,0.025974,0.077922,0.064935,0.116883,0.051948,0.064935,0.077922,0.012987,0.025974
Negative_F1165,0.133333,0.066667,0.000000,0.000000,0.066667,0.166667,0.000000,0.066667,0.166667,0.133333,0.000000,0.033333,0.000000,0.033333,0.000000,0.066667,0.033333,0.033333,0.000000,0.000000
Negative_F676,0.076923,0.000000,0.000000,0.000000,0.153846,0.076923,0.000000,0.153846,0.076923,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.076923,0.000000,0.000000
Negative_F819,0.085714,0.014286,0.000000,0.014286,0.028571,0.071429,0.000000,0.042857,0.114286,0.028571,0.042857,0.042857,0.042857,0.042857,0.057143,0.085714,0.071429,0.085714,0.014286,0.114286
Negative_F966,0.060241,0.048193,0.072289,0.072289,0.000000,0.072289,0.024096,0.096386,0.132530,0.096386,0.012048,0.036145,0.036145,0.036145,0.036145,0.060241,0.048193,0.048193,0.000000,0.012048
Negative_F1236,0.024390,0.097561,0.000000,0.000000,0.073171,0.219512,0.000000,0.024390,0.000000,0.000000,0.000000,0.024390,0.146341,0.024390,0.170732,0.073171,0.000000,0.073171,0.000000,0.048780
Negative_F1989,0.188889,0.077778,0.033333,0.011111,0.000000,0.200000,0.000000,0.022222,0.077778,0.055556,0.000000,0.022222,0.022222,0.055556,0.044444,0.011111,0.133333,0.011111,0.011111,0.022222
Negative_F1620,0.113636,0.000000,0.022727,0.022727,0.068182,0.113636,0.000000,0.068182,0.090909,0.090909,0.022727,0.022727,0.000000,0.022727,0.045455,0.045455,0.022727,0.068182,0.113636,0.045455
Negative_F1330,0.235294,0.000000,0.000000,0.000000,0.000000,0.176471,0.000000,0.058824,0.117647,0.294118,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824,0.000000,0.000000,0.000000,0.000000
Negative_F342,0.111111,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.055556,0.111111,0.333333,0.000000,0.055556,0.055556,0.000000,0.000000,0.055556,0.000000,0.055556,0.000000,0.000000
Negative_F1312,0.000000,0.095238,0.000000,0.000000,0.000000,0.285714,0.000000,0.095238,0.095238,0.238095,0.000000,0.000000,0.000000,0.000000,0.000000,0.095238,0.000000,0.095238,0.000000,0.000000
Negative_F1341,0.000000,0.045455,0.000000,0.000000,0.181818,0.045455,0.000000,0.045455,0.090909,0.227273,0.045455,0.000000,0.000000,0.045455,0.000000,0.181818,0.090909,0.000000,0.000000,0.000000
Negative_F584,0.179487,0.000000,0.051282,0.102564,0.051282,0.076923,0.000000,0.153846,0.076923,0.025641,0.000000,0.025641,0.025641,0.076923,0.076923,0.025641,0.025641,0.025641,0.000000,0.000000
Negative_F1784,0.038462,0.000000,0.096154,0.076923,0.096154,0.096154,0.000000,0.057692,0.076923,0.096154,0.000000,0.000000,0.000000,0.057692,0.096154,0.096154,0.057692,0.000000,0.000000,0.057692
Negative_F774,0.000000,0.200000,0.000000,0.033333,0.033333,0.133333,0.000000,0.100000,0.000000,0.033333,0.000000,0.066667,0.066667,0.000000,0.000000,0.133333,0.033333,0.133333,0.000000,0.033333
Negative_F1944,0.071429,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.142857,0.071429,0.142857,0.000000,0.000000,0.071429,0.000000,0.071429,0.071429,0.000000,0.000000,0.214286,0.000000
Negative_F2180,0.137931,0.068966,0.000000,0.034483,0.034483,0.068966,0.000000,0.034483,0.068966,0.137931,0.034483,0.034483,0.034483,0.068966,0.034483,0.034483,0.068966,0.068966,0.034483,0.000000
Negative_F1942,0.000000,0.000000,0.000000,0.000000,0.055556,0.055556,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.333333,0.000000,0.000000,0.055556,0.277778,0.000000
Negative_F1767,0.042553,0.170213,0.021277,0.042553,0.085106,0.085106,0.063830,0.000000,0.042553,0.000000,0.000000,0.021277,0.021277,0.042553,0.148936,0.106383,0.085106,0.021277,0.000000,0.000000
Negative_F2188,0.125000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.125000,0.187500,0.000000,0.062500,0.000000,0.000000,0.000000,0.062500,0.062500,0.187500,0.000000,0.000000
Negative_F2128,0.083333,0.000000,0.083333,0.083333,0.000000,0.083333,0.000000,0.000000,0.083333,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.083333,0.000000,0.000000,0.000000
Negative_F407,0.000000,0.000000,0.000000,0.000000,0.000000,0.678571,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035714
Negative_F91,0.071429,0.071429,0.071429,0.000000,0.000000,0.107143,0.035714,0.035714,0.178571,0.142857,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.000000
Negative_F2228,0.103448,0.000000,0.000000,0.000000,0.068966,0.172414,0.000000,0.068966,0.000000,0.068966,0.000000,0.000000,0.000000,0.000000,0.310345,0.034483,0.034483,0.034483,0.068966,0.034483
Negative_F1136,0.033333,0.133333,0.033333,0.033333,0.033333,0.066667,0.033333,0.000000,0.066667,0.033333,0.033333,0.100000,0.000000,0.000000,0.000000,0.133333,0.133333,0.000000,0.100000,0.033333
Negative_F2252,0.040000,0.000000,0.000000,0.000000,0.120000,0.120000,0.160000,0.160000,0.080000,0.080000,0.040000,0.000000,0.000000,0.000000,0.120000,0.000000,0.040000,0.040000,0.000000,0.000000
Negative_F203,0.120000,0.000000,0.040000,0.000000,0.000000,0.200000,0.000000,0.040000,0.080000,0.160000,0.000000,0.000000,0.040000,0.040000,0.040000,0.120000,0.000000,0.120000,0.000000,0.000000
Negative_F1950,0.152174,0.130435,0.021739,0.000000,0.021739,0.086957,0.043478,0.021739,0.043478,0.086957,0.000000,0.043478,0.021739,0.000000,0.065217,0.108696,0.065217,0.043478,0.021739,0.021739
Negative_F1756,0.092308,0.015385,0.030769,0.000000,0.061538,0.030769,0.000000,0.046154,0.061538,0.061538,0.061538,0.030769,0.169231,0.061538,0.076923,0.076923,0.046154,0.046154,0.000000,0.030769
Negative_F2393,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.040000,0.040000,0.000000,0.040000,0.280000,0.000000,0.240000,0.040000,0.000000,0.080000,0.000000,0.160000
Negative_F1483,0.063063,0.054054,0.045045,0.036036,0.009009,0.090090,0.009009,0.027027,0.144144,0.072072,0.009009,0.000000,0.090090,0.090090,0.081081,0.090090,0.036036,0.027027,0.009009,0.018018
Negative_F209,0.260870,0.000000,0.000000,0.043478,0.086957,0.086957,0.086957,0.043478,0.043478,0.086957,0.000000,0.086957,0.043478,0.043478,0.000000,0.000000,0.000000,0.086957,0.000000,0.000000
Negative_F465,0.135135,0.054054,0.000000,0.054054,0.027027,0.135135,0.000000,0.081081,0.162162,0.135135,0.027027,0.027027,0.000000,0.027027,0.000000,0.000000,0.108108,0.027027,0.000000,0.000000
Negative_F1048,0.000000,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.000000,0.142857,0.095238,0.047619,0.000000,0.095238,0.000000,0.142857,0.047619,0.095238,0.047619,0.000000,0.095238
