ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F805,28.000000,4.576515,10.122262,0.142857,0.035714,0.035714,0.000000,0.000000,-0.653571,0.464286,0.250000,1.033571
Negative_F458,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.515000,0.600000,0.150000,-1.848000
Negative_F2109,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.204167,0.583333,0.083333,-1.160000
Negative_F1863,66.000000,3.330553,8.649417,0.106061,0.030303,0.000000,0.030303,0.045455,-0.577273,0.348485,0.181818,1.600455
Negative_F1457,79.000000,2.197560,8.603580,0.037975,0.025316,0.037975,0.012658,0.012658,-0.451899,0.341772,0.151899,1.547468
Negative_F1525,98.000000,8.519520,9.953290,0.102041,0.061224,0.010204,0.010204,0.061224,-0.468367,0.408163,0.122449,1.622245
Negative_F971,40.000000,7.400681,9.860327,0.050000,0.175000,0.000000,0.025000,0.000000,-0.290000,0.275000,0.125000,2.513000
Negative_F529,38.000000,5.547223,10.605259,0.157895,0.131579,0.000000,0.026316,0.105263,-1.139474,0.263158,0.052632,3.331053
Negative_F717,19.000000,1.552442,10.002737,0.105263,0.000000,0.000000,0.000000,0.000000,1.331579,0.578947,0.052632,-1.075789
Negative_F1543,22.000000,0.456934,7.884242,0.045455,0.000000,0.000000,0.000000,0.000000,0.559091,0.227273,0.136364,0.110909
Negative_F1067,39.000000,3.548244,9.420265,0.076923,0.051282,0.051282,0.000000,0.025641,-0.858974,0.128205,0.025641,2.184615
Negative_F1513,114.000000,-5.650949,4.800701,0.043860,0.008772,0.017544,0.017544,0.078947,-0.064912,0.447368,0.096491,0.787895
Negative_F691,34.000000,14.527310,11.999968,0.352941,0.088235,0.000000,0.000000,0.000000,-0.735294,0.382353,0.176471,2.273235
Negative_F410,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.160000,0.550000,0.100000,-1.134000
Negative_F2298,16.000000,0.554947,8.750052,0.062500,0.000000,0.000000,0.000000,0.000000,1.268750,0.625000,0.125000,-1.456875
Negative_F2323,30.000000,11.564012,11.041516,0.400000,0.000000,0.033333,0.000000,0.000000,-0.386667,0.400000,0.166667,1.043333
Negative_F1726,21.000000,2.203356,11.165940,0.095238,0.047619,0.000000,0.000000,0.000000,-0.071429,0.333333,0.000000,0.064286
Negative_F1474,93.000000,8.460406,10.632207,0.064516,0.096774,0.000000,0.043011,0.021505,-0.437634,0.311828,0.032258,2.416022
Negative_F766,29.000000,1.404012,8.333780,0.068966,0.034483,0.000000,0.000000,0.034483,0.651724,0.379310,0.068966,0.163103
Negative_F2082,38.000000,4.502222,9.583113,0.078947,0.052632,0.000000,0.000000,0.000000,0.192105,0.315789,0.000000,1.055789
Negative_F663,18.000000,2.410357,8.716980,0.000000,0.166667,0.000000,0.000000,0.000000,1.311111,0.333333,0.055556,0.615000
Negative_F2215,18.000000,4.250759,10.463880,0.222222,0.111111,0.000000,0.055556,0.000000,-0.022222,0.500000,0.111111,1.793333
Negative_F85,31.000000,2.495426,9.190049,0.193548,0.000000,0.000000,0.064516,0.032258,0.187097,0.387097,0.032258,0.275484
Negative_F962,33.000000,2.401325,8.648128,0.090909,0.030303,0.030303,0.000000,0.030303,-0.139394,0.272727,0.090909,1.401818
Negative_F239,46.000000,1.588730,8.360792,0.065217,0.065217,0.043478,0.021739,0.065217,-0.697826,0.152174,0.021739,1.982391
Negative_F1741,41.000000,-0.599458,6.139373,0.024390,0.048780,0.000000,0.024390,0.048780,0.273171,0.439024,0.219512,0.506098
Negative_F1072,21.000000,1.503435,8.903745,0.095238,0.000000,0.000000,0.000000,0.000000,1.300000,0.428571,0.000000,-1.482381
Negative_F1347,37.000000,4.531160,9.788896,0.162162,0.000000,0.027027,0.000000,0.027027,0.148649,0.459459,0.054054,0.402973
Negative_F58,37.000000,4.493149,9.700445,0.189189,0.000000,0.000000,0.000000,0.054054,0.543243,0.459459,0.027027,-0.327568
Negative_F843,18.000000,5.410282,9.687293,0.000000,0.333333,0.000000,0.000000,0.000000,0.288889,0.222222,0.000000,3.348889
Negative_F669,47.000000,1.247295,8.888981,0.085106,0.021277,0.021277,0.042553,0.021277,-0.459574,0.382979,0.170213,1.252340
Negative_F804,41.000000,1.529081,8.347060,0.000000,0.121951,0.048780,0.024390,0.048780,-0.370732,0.292683,0.073171,2.014634
Negative_F2359,36.000000,5.477560,9.425616,0.027778,0.194444,0.055556,0.027778,0.027778,-1.191667,0.222222,0.194444,3.629167
Negative_F1542,21.000000,-0.489116,6.013986,0.000000,0.047619,0.000000,0.000000,0.047619,1.019048,0.380952,0.047619,0.021429
Negative_F1896,38.000000,-0.467050,5.518123,0.000000,0.000000,0.000000,0.000000,0.000000,0.768421,0.473684,0.026316,-0.436579
Negative_F1378,52.000000,3.124823,8.880278,0.115385,0.019231,0.000000,0.038462,0.019231,0.573077,0.403846,0.076923,-0.133846
Negative_F1162,14.000000,-0.446665,5.959762,0.142857,0.000000,0.000000,0.142857,0.000000,0.857143,0.642857,0.071429,-0.513571
Negative_F2446,27.000000,0.251144,8.463103,0.037037,0.037037,0.000000,0.037037,0.000000,0.422222,0.555556,0.037037,0.456296
Negative_F1185,42.000000,-3.335508,5.311115,0.047619,0.023810,0.071429,0.071429,0.071429,0.204762,0.476190,0.095238,0.778571
Negative_F1813,25.000000,1.549672,9.528250,0.160000,0.000000,0.000000,0.000000,0.080000,-0.252000,0.400000,0.120000,0.586800
Negative_F753,37.000000,-1.591747,4.779955,0.027027,0.081081,0.000000,0.108108,0.027027,-0.189189,0.243243,0.054054,2.026486
Negative_F2275,38.000000,4.464037,9.059114,0.105263,0.052632,0.052632,0.026316,0.000000,-0.465789,0.263158,0.157895,1.305000
Negative_F338,55.000000,8.407346,9.724621,0.036364,0.127273,0.018182,0.000000,0.000000,-0.252727,0.290909,0.072727,1.957273
Negative_F2086,123.000000,14.326514,10.722011,0.105691,0.089431,0.016260,0.016260,0.056911,-0.359350,0.406504,0.032520,1.758130
Negative_F1511,95.000000,3.335408,8.592427,0.052632,0.052632,0.010526,0.042105,0.021053,-1.100000,0.147368,0.063158,2.510842
Negative_F1727,19.000000,3.549911,11.263868,0.157895,0.052632,0.000000,0.000000,0.000000,-0.278947,0.315789,0.000000,0.997895
Negative_F1215,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.162500,0.458333,0.041667,-1.053333
Negative_F206,22.000000,-0.445606,6.290565,0.136364,0.045455,0.000000,0.000000,0.181818,-0.254545,0.409091,0.045455,1.367727
Negative_F55,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.287500,0.583333,0.083333,-1.193750
Negative_F1119,37.000000,3.433543,8.886532,0.108108,0.054054,0.027027,0.027027,0.027027,-0.289189,0.270270,0.108108,1.541351
Negative_F1174,25.000000,1.624310,9.703282,0.120000,0.000000,0.080000,0.000000,0.040000,0.896000,0.560000,0.040000,-0.826800
Negative_F336,36.000000,5.238195,10.699060,0.166667,0.000000,0.000000,0.000000,0.000000,1.000000,0.555556,0.000000,-0.784722
Negative_F1821,40.000000,2.593462,11.417689,0.025000,0.125000,0.025000,0.050000,0.025000,-0.327500,0.425000,0.050000,2.176250
Negative_F1740,76.000000,0.743542,8.241525,0.065789,0.000000,0.039474,0.039474,0.013158,-0.693421,0.394737,0.184211,1.287632
Negative_F275,25.000000,0.626815,8.605578,0.080000,0.000000,0.080000,0.000000,0.040000,1.160000,0.560000,0.000000,-1.009200
Negative_F1645,33.000000,1.499317,8.821225,0.121212,0.000000,0.000000,0.060606,0.000000,0.681818,0.454545,0.000000,-0.143636
Negative_F2387,104.000000,6.347302,9.860391,0.076923,0.105769,0.028846,0.086538,0.028846,-1.128846,0.346154,0.125000,2.924327
Negative_F1625,31.000000,2.462611,8.762688,0.064516,0.064516,0.032258,0.000000,0.032258,-0.454839,0.225806,0.064516,1.843871
Negative_F1338,31.000000,2.496811,9.243171,0.161290,0.000000,0.000000,0.064516,0.000000,0.006452,0.354839,0.064516,0.456452
Negative_F606,25.000000,5.615647,10.676110,0.200000,0.040000,0.080000,0.000000,0.000000,-0.404000,0.480000,0.160000,0.866000
Negative_F98,39.000000,4.588029,11.567578,0.076923,0.102564,0.025641,0.025641,0.025641,-0.415385,0.410256,0.025641,1.919231
Negative_F507,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.241667,0.583333,0.125000,-1.177500
Negative_F1446,30.000000,0.507258,7.922729,0.000000,0.033333,0.000000,0.000000,0.000000,0.440000,0.333333,0.033333,0.295667
Negative_F1416,42.000000,9.608552,11.362504,0.214286,0.047619,0.047619,0.023810,0.000000,-0.297619,0.380952,0.047619,1.308810
Negative_F2081,30.000000,0.504298,7.843175,0.066667,0.000000,0.066667,0.000000,0.033333,-0.120000,0.300000,0.066667,0.948333
Negative_F372,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.100000,0.583333,0.166667,-1.000417
Negative_F854,88.000000,-0.416081,6.784211,0.034091,0.022727,0.011364,0.034091,0.022727,-0.003409,0.409091,0.068182,0.567727
Negative_F1192,50.000000,2.418393,8.482637,0.100000,0.040000,0.040000,0.020000,0.060000,-0.602000,0.240000,0.100000,1.721000
Negative_F2231,13.000000,-0.369294,6.917726,0.000000,0.000000,0.153846,0.000000,0.000000,1.346154,0.615385,0.153846,-1.221538
Negative_F1709,18.000000,0.591574,8.757208,0.055556,0.000000,0.055556,0.000000,0.000000,1.433333,0.611111,0.166667,-1.497222
Negative_F1434,41.000000,-2.587822,4.968888,0.024390,0.146341,0.000000,0.024390,0.195122,-2.173171,0.073171,0.048780,5.195610
Negative_F108,19.000000,6.539914,10.778421,0.368421,0.000000,0.000000,0.000000,0.000000,0.300000,0.473684,0.000000,-0.434211
Negative_F1001,33.000000,4.493859,9.788896,0.181818,0.000000,0.000000,0.030303,0.000000,0.272727,0.454545,0.090909,0.403333
Negative_F2445,28.000000,2.598226,10.001706,0.142857,0.000000,0.000000,0.035714,0.000000,0.132143,0.500000,0.071429,0.644643
Negative_F2043,128.000000,2.323942,8.294132,0.039062,0.078125,0.015625,0.039062,0.054688,-0.512500,0.257812,0.117188,1.609844
Negative_F1581,50.000000,-1.862561,5.557569,0.040000,0.060000,0.020000,0.060000,0.060000,-0.034000,0.320000,0.120000,1.429000
Negative_F1175,18.000000,2.505890,9.695868,0.055556,0.111111,0.000000,0.000000,0.000000,-0.188889,0.388889,0.055556,1.892778
Negative_F1499,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.300000,0.583333,0.083333,-1.230417
Negative_F1850,60.000000,5.542838,11.610772,0.000000,0.116667,0.016667,0.016667,0.000000,-1.105000,0.233333,0.033333,2.935167
Negative_F1682,31.000000,0.399472,7.760250,0.096774,0.000000,0.000000,0.032258,0.032258,0.445161,0.322581,0.064516,0.223548
Negative_F748,30.000000,1.404012,8.333780,0.066667,0.033333,0.000000,0.000000,0.033333,0.450000,0.300000,0.066667,0.534000
Negative_F552,37.000000,4.510611,9.152012,0.027027,0.135135,0.081081,0.027027,0.000000,-0.710811,0.216216,0.108108,2.302162
Negative_F104,35.000000,7.438403,9.858521,0.057143,0.228571,0.028571,0.028571,0.028571,-0.720000,0.257143,0.057143,3.610286
Negative_F2270,28.000000,2.598226,10.001706,0.142857,0.000000,0.000000,0.035714,0.000000,0.150000,0.535714,0.035714,0.468929
Negative_F1256,29.000000,2.499292,9.306801,0.137931,0.034483,0.000000,0.068966,0.000000,0.227586,0.413793,0.034483,0.982414
Negative_F791,39.000000,3.582815,10.161458,0.102564,0.076923,0.025641,0.076923,0.000000,-0.743590,0.358974,0.076923,2.201026
Negative_F1407,25.000000,1.550383,9.703024,0.120000,0.000000,0.000000,0.040000,0.000000,0.600000,0.440000,0.000000,-0.367600
Negative_F351,50.000000,0.499609,7.734843,0.080000,0.040000,0.080000,0.040000,0.060000,-1.174000,0.200000,0.120000,2.749800
Negative_F1708,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,0.528571,0.642857,0.071429,-0.531429
Negative_F414,20.000000,5.456783,10.663216,0.000000,0.300000,0.000000,0.000000,0.000000,-1.385000,0.200000,0.200000,3.966500
Negative_F921,21.000000,1.503435,8.903745,0.095238,0.000000,0.000000,0.000000,0.000000,0.914286,0.380952,0.000000,-0.958571
Negative_F2293,20.000000,1.503435,8.903745,0.100000,0.000000,0.000000,0.000000,0.000000,1.670000,0.600000,0.150000,-1.694500
Negative_F565,38.000000,9.105957,11.634883,0.000000,0.263158,0.000000,0.000000,0.000000,-0.094737,0.315789,0.131579,2.886316
Negative_F987,28.000000,3.494980,9.514389,0.214286,0.000000,0.000000,0.035714,0.035714,0.296429,0.428571,0.000000,0.381429
Negative_F1807,22.000000,2.356390,8.528603,0.090909,0.045455,0.000000,0.000000,0.000000,0.522727,0.227273,0.090909,0.709545
Negative_F1188,15.000000,2.549936,10.302064,0.200000,0.000000,0.000000,0.000000,0.000000,0.926667,0.466667,0.000000,-0.686667
Negative_F1759,18.000000,1.552442,10.002737,0.111111,0.000000,0.000000,0.000000,0.000000,1.294444,0.611111,0.055556,-1.242778
Negative_F1849,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,1.535294,0.588235,0.176471,-1.501176
Negative_F2209,16.000000,3.129821,9.612832,0.125000,0.125000,0.000000,0.000000,0.000000,-0.043750,0.312500,0.125000,1.521250
Negative_F1369,49.000000,-1.438782,6.271637,0.020408,0.040816,0.061224,0.040816,0.040816,-0.489796,0.326531,0.122449,1.679592
Negative_F1765,127.000000,4.661865,8.811297,0.078740,0.039370,0.070866,0.031496,0.047244,-0.761417,0.299213,0.086614,2.156850
Negative_F1223,27.000000,1.550383,9.703024,0.111111,0.000000,0.000000,0.037037,0.000000,0.833333,0.555556,0.037037,-0.637037
Negative_F1145,20.000000,3.515980,10.931533,0.050000,0.200000,0.000000,0.050000,0.000000,-1.685000,0.250000,0.100000,3.681500
Negative_F1503,42.000000,-0.522314,6.867594,0.000000,0.047619,0.047619,0.023810,0.023810,-0.228571,0.261905,0.142857,0.821905
Negative_F1507,63.000000,0.350378,7.681699,0.079365,0.047619,0.000000,0.079365,0.031746,-0.396825,0.269841,0.047619,1.650635
Negative_F2089,126.000000,17.341112,10.314571,0.158730,0.063492,0.023810,0.023810,0.055556,-0.738095,0.349206,0.055556,2.262302
Negative_F1970,19.000000,4.592744,10.295359,0.210526,0.052632,0.000000,0.000000,0.000000,-0.331579,0.421053,0.105263,0.753684
Negative_F210,18.000000,0.552888,8.590944,0.111111,0.000000,0.000000,0.055556,0.000000,0.961111,0.555556,0.111111,-0.325556
Negative_F234,21.000000,0.168714,7.672661,0.095238,0.047619,0.047619,0.000000,0.095238,-1.180952,0.095238,0.047619,3.016667
Negative_F1912,19.000000,1.552442,10.002737,0.105263,0.000000,0.000000,0.000000,0.000000,1.526316,0.631579,0.105263,-1.454737
Negative_F2352,79.000000,1.438742,8.040900,0.063291,0.025316,0.050633,0.037975,0.025316,-0.491139,0.227848,0.075949,1.307595
Negative_F2159,43.000000,-2.726646,4.927225,0.186047,0.000000,0.000000,0.093023,0.139535,-1.555814,0.162791,0.023256,3.517907
Negative_F180,18.000000,3.456833,9.374364,0.000000,0.222222,0.000000,0.000000,0.000000,0.194444,0.333333,0.166667,1.763889
Negative_F22,97.000000,2.466229,8.584626,0.020619,0.092784,0.010309,0.082474,0.000000,-0.569072,0.298969,0.092784,2.440825
Negative_F371,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.337500,0.583333,0.041667,-1.316250
Negative_F597,48.000000,9.536394,11.263739,0.187500,0.062500,0.000000,0.020833,0.020833,-0.204167,0.479167,0.041667,1.399167
Negative_F1965,22.000000,0.640538,8.641229,0.090909,0.000000,0.045455,0.000000,0.045455,0.650000,0.545455,0.045455,-0.909545
Negative_F1866,13.000000,-0.445991,6.069006,0.153846,0.000000,0.000000,0.076923,0.076923,0.700000,0.538462,0.076923,-0.546154
Negative_F5,34.000000,-0.447111,6.731465,0.117647,0.000000,0.029412,0.058824,0.058824,0.220588,0.500000,0.088235,0.551765
Negative_F1820,40.000000,4.583068,10.565030,0.125000,0.050000,0.025000,0.025000,0.025000,-0.322500,0.400000,0.025000,1.433250
Negative_F1936,87.000000,11.562388,9.840406,0.149425,0.057471,0.057471,0.045977,0.022989,-0.558621,0.321839,0.022989,2.093218
Negative_F1461,149.000000,2.485138,8.526153,0.060403,0.040268,0.020134,0.033557,0.046980,-0.525503,0.355705,0.127517,1.656577
Negative_F1472,68.000000,8.511320,9.897783,0.117647,0.073529,0.029412,0.014706,0.044118,-0.413235,0.397059,0.073529,1.940000
Negative_F1191,47.000000,2.430617,8.521383,0.063830,0.106383,0.042553,0.063830,0.042553,-1.000000,0.148936,0.063830,3.249574
Negative_F1702,20.000000,1.154374,8.883373,0.100000,0.000000,0.000000,0.000000,0.000000,1.260000,0.400000,0.000000,-0.863000
Negative_F4,49.000000,1.464342,8.210194,0.061224,0.061224,0.061224,0.040816,0.040816,-0.848980,0.224490,0.122449,2.433673
Negative_F1772,45.000000,0.477968,7.940523,0.044444,0.022222,0.000000,0.022222,0.022222,0.702222,0.466667,0.044444,0.257111
Negative_F1539,38.000000,4.394461,9.079743,0.184211,0.000000,0.000000,0.026316,0.026316,-0.039474,0.263158,0.078947,0.930263
Negative_F168,34.000000,7.119799,10.331333,0.176471,0.058824,0.000000,0.000000,0.000000,-0.355882,0.294118,0.029412,1.712353
Negative_F1997,13.000000,1.562034,9.196496,0.076923,0.076923,0.076923,0.000000,0.000000,0.146154,0.461538,0.153846,0.333077
Negative_F24,13.000000,-0.296041,7.097735,0.000000,0.000000,0.307692,0.000000,0.000000,-0.823077,0.153846,0.000000,1.138462
Negative_F1663,31.000000,3.198197,9.842856,0.096774,0.096774,0.000000,0.032258,0.032258,-0.209677,0.387097,0.096774,1.855484
Negative_F1858,14.000000,3.547405,10.461623,0.214286,0.071429,0.000000,0.000000,0.000000,0.500000,0.571429,0.071429,0.638571
Negative_F1230,37.000000,6.543911,11.166005,0.162162,0.081081,0.000000,0.027027,0.027027,0.094595,0.486486,0.054054,1.142162
Negative_F2353,79.000000,0.806807,7.837631,0.088608,0.050633,0.075949,0.063291,0.063291,-0.775949,0.240506,0.075949,2.171139
Negative_F967,41.000000,-3.598854,4.441138,0.024390,0.073171,0.000000,0.073171,0.097561,-0.929268,0.219512,0.170732,2.611463
Negative_F1355,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.250000,0.541667,0.083333,-1.230833
Negative_F2442,42.000000,6.486786,10.097764,0.071429,0.142857,0.023810,0.047619,0.000000,-0.735714,0.261905,0.119048,3.128571
Negative_F1155,14.000000,2.548551,10.001383,0.285714,0.000000,0.000000,0.000000,0.071429,-0.214286,0.500000,0.142857,1.010000
Negative_F244,11.000000,0.505915,8.058242,0.000000,0.090909,0.000000,0.000000,0.000000,0.818182,0.454545,0.181818,-0.009091
Negative_F483,23.000000,2.523323,9.626822,0.086957,0.086957,0.000000,0.043478,0.000000,0.126087,0.521739,0.130435,0.879565
Negative_F1158,17.000000,2.548551,10.001383,0.235294,0.000000,0.000000,0.000000,0.058824,0.247059,0.529412,0.058824,0.207059
Negative_F2217,24.000000,-0.480816,6.722313,0.041667,0.000000,0.041667,0.000000,0.041667,0.087500,0.333333,0.125000,0.767917
Negative_F1408,12.000000,-1.442101,4.050028,0.000000,0.000000,0.000000,0.083333,0.000000,1.650000,0.583333,0.000000,-1.835833
Negative_F1823,40.000000,4.585549,11.068980,0.100000,0.075000,0.025000,0.025000,0.025000,-0.320000,0.425000,0.025000,1.634500
Negative_F1271,36.000000,3.497494,9.513422,0.166667,0.027778,0.000000,0.055556,0.027778,0.036111,0.388889,0.055556,0.949722
Negative_F1828,60.000000,4.724324,9.998676,0.133333,0.016667,0.083333,0.016667,0.050000,-0.066667,0.433333,0.016667,1.021833
Negative_F955,43.000000,2.449440,8.700798,0.023256,0.116279,0.046512,0.023256,0.046512,0.281395,0.372093,0.046512,1.498140
Negative_F1640,37.000000,3.532281,9.514454,0.162162,0.000000,0.027027,0.000000,0.054054,0.091892,0.459459,0.108108,0.420000
Negative_F192,47.000000,5.345800,9.064142,0.106383,0.085106,0.000000,0.042553,0.021277,-0.510638,0.234043,0.063830,2.320213
Negative_F1585,14.000000,0.553562,8.591073,0.142857,0.000000,0.000000,0.000000,0.071429,0.671429,0.500000,0.142857,-0.752857
Negative_F2107,29.000000,3.497460,9.594137,0.172414,0.034483,0.000000,0.034483,0.034483,0.220690,0.379310,0.068966,0.478621
Negative_F673,13.000000,1.552442,10.002737,0.153846,0.000000,0.000000,0.000000,0.000000,1.476923,0.615385,0.153846,-1.686154
Negative_F958,40.000000,3.490238,8.941717,0.025000,0.100000,0.025000,0.025000,0.000000,0.230000,0.375000,0.075000,1.381000
Negative_F681,32.000000,3.588451,10.878153,0.062500,0.156250,0.031250,0.062500,0.031250,-1.393750,0.250000,0.093750,3.769375
Negative_F2327,51.000000,-1.677232,5.510222,0.019608,0.039216,0.019608,0.019608,0.058824,0.441176,0.490196,0.039216,0.366275
Negative_F2194,20.000000,5.625413,11.999968,0.100000,0.200000,0.150000,0.000000,0.000000,-0.730000,0.400000,0.200000,3.109500
Negative_F489,60.000000,-11.353431,4.290855,0.083333,0.050000,0.016667,0.100000,0.216667,-1.306667,0.333333,0.066667,3.351000
