ID,Label,AAC_A,AAC_C,AAC_F,AAC_G,AAC_I,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F437,0,0.055556,0.0,0.111111,0.055556,0.055556,0.055556,0.111111,0.111111,0.0,0.055556,0.111111,0.0,0.055556,0.0,0.0,18.0,1.552863,9.994292,0.111111,0.055556,0.0,0.055556,0.0,-0.255556,0.444444,0.111111,1.837222
Negative_F1562,0,0.061404,0.052632,0.008772,0.052632,0.04386,0.052632,0.017544,0.026316,0.026316,0.035088,0.114035,0.061404,0.061404,0.008772,0.0,114.0,14.689002,10.66934,0.078947,0.140351,0.070175,0.035088,0.052632,-0.935965,0.254386,0.017544,3.399649
Negative_F1432,0,0.086957,0.086957,0.021739,0.065217,0.043478,0.043478,0.032609,0.065217,0.043478,0.0,0.23913,0.043478,0.076087,0.0,0.01087,92.0,4.316931,8.922118,0.043478,0.054348,0.0,0.032609,0.01087,0.051087,0.315217,0.032609,1.563261
Negative_F2051,0,0.074074,0.0,0.074074,0.111111,0.074074,0.111111,0.0,0.037037,0.037037,0.0,0.222222,0.0,0.037037,0.037037,0.0,27.0,0.550829,8.497529,0.111111,0.0,0.0,0.074074,0.0,0.114815,0.407407,0.111111,0.657778
Negative_F434,0,0.227273,0.0,0.045455,0.045455,0.136364,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.045455,0.0,0.0,22.0,-0.411424,6.753461,0.136364,0.0,0.045455,0.090909,0.045455,0.195455,0.545455,0.045455,0.683182
Negative_F814,0,0.066667,0.0,0.066667,0.166667,0.1,0.033333,0.0,0.066667,0.0,0.0,0.1,0.0,0.133333,0.0,0.033333,30.0,3.586934,11.000257,0.066667,0.1,0.033333,0.033333,0.0,0.086667,0.433333,0.1,1.424667
Negative_F511,0,0.054054,0.054054,0.027027,0.162162,0.081081,0.162162,0.054054,0.027027,0.0,0.0,0.081081,0.0,0.054054,0.0,0.0,37.0,4.492474,9.700445,0.189189,0.0,0.0,0.027027,0.027027,0.467568,0.432432,0.027027,-0.017297
Negative_F418,0,0.02439,0.146341,0.02439,0.146341,0.073171,0.04878,0.0,0.0,0.121951,0.02439,0.02439,0.073171,0.04878,0.0,0.02439,41.0,5.432422,9.303449,0.121951,0.04878,0.02439,0.02439,0.0,-0.102439,0.243902,0.04878,0.901707
Negative_F917,0,0.0,0.133333,0.0,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0,0.133333,0.066667,0.133333,0.0,0.133333,15.0,3.151794,9.842791,0.066667,0.2,0.0,0.0,0.0,-0.32,0.333333,0.133333,2.897333
Negative_F251,0,0.030303,0.181818,0.060606,0.151515,0.030303,0.060606,0.0,0.030303,0.0,0.0,0.090909,0.090909,0.060606,0.0,0.0,33.0,3.413752,9.006443,0.0,0.151515,0.030303,0.0,0.030303,0.112121,0.242424,0.060606,2.049394
Negative_F1549,0,0.0,0.0,0.16,0.08,0.0,0.24,0.0,0.0,0.04,0.04,0.16,0.0,0.04,0.0,0.0,25.0,3.550619,10.461623,0.16,0.04,0.0,0.0,0.04,0.22,0.44,0.16,0.6284
Negative_F1449,0,0.0,0.0,0.153846,0.153846,0.0,0.384615,0.0,0.076923,0.076923,0.0,0.0,0.0,0.076923,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,1.461538,0.615385,0.153846,-1.868462
Negative_F1283,0,0.0,0.2,0.033333,0.1,0.133333,0.0,0.0,0.033333,0.066667,0.0,0.2,0.0,0.1,0.0,0.033333,30.0,0.406517,7.773551,0.033333,0.033333,0.0,0.0,0.033333,0.75,0.3,0.066667,0.306
Negative_F1444,0,0.027778,0.166667,0.0,0.111111,0.055556,0.055556,0.0,0.027778,0.027778,0.0,0.083333,0.055556,0.027778,0.0,0.111111,36.0,1.427197,8.287491,0.138889,0.0,0.027778,0.027778,0.055556,-0.313889,0.277778,0.111111,1.12
Negative_F623,0,0.0,0.4,0.1,0.1,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.3613,9.005476,0.0,0.25,0.0,0.0,0.0,0.32,0.2,0.1,2.4625
Negative_F980,0,0.0,0.0,0.043478,0.043478,0.043478,0.173913,0.0,0.086957,0.130435,0.086957,0.0,0.0,0.043478,0.0,0.0,23.0,1.627886,9.986298,0.086957,0.086957,0.086957,0.0,0.086957,-0.986957,0.304348,0.043478,2.42087
Negative_F2049,0,0.0,0.0,0.153846,0.115385,0.038462,0.153846,0.038462,0.0,0.038462,0.0,0.076923,0.038462,0.038462,0.0,0.0,26.0,5.543515,10.67611,0.230769,0.038462,0.0,0.0,0.038462,0.019231,0.423077,0.153846,0.718077
Negative_F99,0,0.25,0.0,0.027778,0.055556,0.055556,0.055556,0.0,0.027778,0.055556,0.055556,0.027778,0.055556,0.083333,0.027778,0.0,36.0,1.555054,9.978304,0.055556,0.083333,0.0,0.027778,0.055556,-0.033333,0.5,0.055556,1.366111
Negative_F2358,0,0.052632,0.157895,0.052632,0.157895,0.052632,0.052632,0.0,0.026316,0.026316,0.052632,0.026316,0.052632,0.0,0.0,0.026316,38.0,7.476018,9.996484,0.052632,0.157895,0.052632,0.0,0.0,-0.484211,0.236842,0.078947,2.467368
Negative_F188,0,0.075,0.15,0.025,0.175,0.05,0.075,0.0,0.05,0.0,0.025,0.05,0.05,0.075,0.0,0.025,40.0,2.529395,8.692933,0.025,0.075,0.05,0.025,0.0,0.2825,0.325,0.05,0.9965
Negative_F567,0,0.027027,0.0,0.081081,0.135135,0.081081,0.108108,0.0,0.054054,0.027027,0.027027,0.027027,0.027027,0.027027,0.0,0.0,37.0,9.538875,11.624568,0.216216,0.108108,0.0,0.027027,0.027027,-0.775676,0.324324,0.081081,2.445135
Negative_F1537,0,0.0,0.0,0.090909,0.181818,0.045455,0.136364,0.0,0.0,0.0,0.0,0.090909,0.045455,0.136364,0.0,0.045455,22.0,1.662296,9.99455,0.045455,0.045455,0.136364,0.0,0.0,0.495455,0.454545,0.136364,0.110909
Negative_F1981,0,0.0,0.2,0.0,0.2,0.066667,0.033333,0.0,0.033333,0.033333,0.0,0.033333,0.1,0.033333,0.0,0.033333,30.0,1.441059,8.33552,0.066667,0.066667,0.033333,0.033333,0.033333,-0.223333,0.166667,0.033333,1.563333
Negative_F2378,0,0.119048,0.0,0.0,0.166667,0.047619,0.047619,0.0,0.119048,0.02381,0.02381,0.0,0.02381,0.142857,0.0,0.02381,42.0,6.667067,11.166069,0.119048,0.071429,0.047619,0.0,0.02381,-0.464286,0.380952,0.02381,1.679524
Negative_F2242,0,0.066667,0.0,0.133333,0.066667,0.066667,0.066667,0.0,0.066667,0.0,0.066667,0.0,0.0,0.0,0.066667,0.0,15.0,1.549672,9.52825,0.266667,0.0,0.0,0.0,0.133333,-1.013333,0.4,0.2,1.808
Negative_F788,0,0.121951,0.146341,0.04878,0.121951,0.073171,0.04878,0.0,0.04878,0.073171,0.073171,0.02439,0.073171,0.02439,0.0,0.0,41.0,1.44495,8.353443,0.02439,0.04878,0.02439,0.02439,0.0,0.197561,0.317073,0.04878,0.823171
Negative_F1803,0,0.206897,0.068966,0.0,0.068966,0.034483,0.206897,0.0,0.0,0.0,0.068966,0.068966,0.068966,0.0,0.0,0.0,29.0,3.496365,9.595362,0.172414,0.0,0.0,0.034483,0.0,0.32069,0.448276,0.0,0.336207
Negative_F591,0,0.310345,0.0,0.034483,0.12069,0.068966,0.137931,0.017241,0.0,0.017241,0.017241,0.034483,0.086207,0.017241,0.034483,0.017241,58.0,-0.410064,6.746072,0.017241,0.017241,0.017241,0.034483,0.0,0.996552,0.637931,0.086207,-0.81569
Negative_F2114,0,0.066667,0.0,0.066667,0.266667,0.066667,0.266667,0.066667,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,15.0,1.552442,10.002737,0.133333,0.0,0.0,0.0,0.0,1.073333,0.533333,0.066667,-1.455333
Negative_F1081,0,0.119048,0.142857,0.02381,0.071429,0.02381,0.047619,0.0,0.0,0.047619,0.047619,0.142857,0.047619,0.047619,0.02381,0.0,42.0,3.490709,8.94191,0.071429,0.071429,0.02381,0.047619,0.0,-0.157143,0.285714,0.047619,1.724524
Negative_F895,0,0.043478,0.130435,0.021739,0.108696,0.086957,0.0,0.0,0.065217,0.065217,0.0,0.130435,0.086957,0.021739,0.0,0.043478,46.0,4.399371,9.125194,0.065217,0.086957,0.0,0.021739,0.021739,-0.447826,0.217391,0.065217,2.174783
Negative_F975,0,0.208333,0.083333,0.041667,0.041667,0.041667,0.041667,0.083333,0.0,0.041667,0.041667,0.041667,0.0,0.125,0.0,0.041667,24.0,0.538677,8.042898,0.083333,0.0,0.041667,0.0,0.041667,0.808333,0.583333,0.083333,-0.439167
Negative_F1438,0,0.045455,0.0,0.045455,0.136364,0.045455,0.045455,0.045455,0.0,0.136364,0.0,0.090909,0.0,0.090909,0.045455,0.0,22.0,1.623635,9.703282,0.136364,0.0,0.090909,0.045455,0.0,-0.313636,0.363636,0.090909,0.512727
Negative_F1156,0,0.071429,0.0,0.0,0.142857,0.142857,0.285714,0.0,0.071429,0.0,0.0,0.0,0.0,0.0,0.071429,0.0,14.0,2.549936,10.302064,0.214286,0.0,0.0,0.0,0.0,0.65,0.571429,0.071429,-0.875
Negative_F120,0,0.0,0.136364,0.045455,0.113636,0.022727,0.068182,0.0,0.022727,0.068182,0.068182,0.090909,0.068182,0.045455,0.0,0.113636,44.0,5.397754,9.337037,0.0,0.136364,0.0,0.0,0.0,-0.334091,0.295455,0.159091,2.015682
Negative_F2013,0,0.0,0.0,0.133333,0.2,0.066667,0.133333,0.0,0.0,0.066667,0.0,0.2,0.0,0.0,0.066667,0.0,15.0,-0.444606,5.835682,0.066667,0.0,0.0,0.066667,0.0,0.28,0.4,0.2,-0.093333
Negative_F440,0,0.065217,0.173913,0.0,0.065217,0.043478,0.021739,0.0,0.065217,0.108696,0.0,0.021739,0.108696,0.065217,0.0,0.043478,46.0,5.347859,9.081613,0.086957,0.086957,0.0,0.021739,0.021739,-0.356522,0.23913,0.043478,1.923696
Negative_F937,0,0.2,0.0,0.0,0.066667,0.066667,0.133333,0.0,0.0,0.066667,0.133333,0.066667,0.066667,0.0,0.0,0.0,15.0,-1.442811,4.531398,0.066667,0.0,0.0,0.0,0.133333,-0.26,0.4,0.0,1.006
Negative_F1061,0,0.06383,0.0,0.021277,0.106383,0.042553,0.021277,0.021277,0.042553,0.12766,0.042553,0.06383,0.042553,0.085106,0.0,0.085106,47.0,0.187592,7.898167,0.12766,0.0,0.0,0.042553,0.06383,-0.761702,0.340426,0.106383,1.384043
Negative_F2257,0,0.318182,0.0,0.136364,0.090909,0.0,0.045455,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,22.0,4.588993,11.999968,0.090909,0.136364,0.045455,0.0,0.0,-0.263636,0.590909,0.227273,1.549545
Negative_F2239,0,0.1,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.05,0.0,0.05,0.05,0.1,0.0,0.05,20.0,-0.477163,6.113738,0.0,0.1,0.0,0.0,0.1,0.09,0.45,0.1,1.1975
Negative_F1737,0,0.25,0.0,0.0,0.078125,0.1875,0.046875,0.015625,0.0,0.0,0.0,0.09375,0.09375,0.03125,0.015625,0.046875,64.0,4.53329,9.82474,0.109375,0.0,0.0,0.03125,0.0,0.85,0.59375,0.0625,-0.432656
Negative_F1297,0,0.151515,0.060606,0.030303,0.090909,0.030303,0.181818,0.0,0.121212,0.0,0.0,0.121212,0.060606,0.030303,0.0,0.0,33.0,1.501376,8.85939,0.090909,0.0,0.0,0.030303,0.0,0.40303,0.424242,0.030303,0.447879
Negative_F1211,0,0.216216,0.054054,0.054054,0.135135,0.027027,0.135135,0.027027,0.054054,0.0,0.027027,0.027027,0.054054,0.027027,0.0,0.0,37.0,2.536171,9.307897,0.108108,0.0,0.027027,0.0,0.027027,0.475676,0.486486,0.054054,-0.06973
Negative_F1327,0,0.148148,0.0,0.037037,0.222222,0.037037,0.222222,0.0,0.0,0.037037,0.074074,0.074074,0.0,0.0,0.0,0.0,27.0,2.586563,10.302064,0.111111,0.0,0.037037,0.0,0.0,0.362963,0.444444,0.037037,-0.411481
Negative_F1459,0,0.051546,0.061856,0.061856,0.072165,0.041237,0.041237,0.030928,0.061856,0.072165,0.020619,0.103093,0.051546,0.051546,0.0,0.030928,97.0,7.539563,9.541337,0.061856,0.082474,0.041237,0.020619,0.041237,-0.514433,0.309278,0.092784,2.127526
Negative_F861,0,0.078431,0.078431,0.058824,0.058824,0.039216,0.039216,0.019608,0.039216,0.019608,0.019608,0.098039,0.019608,0.039216,0.019608,0.019608,51.0,10.481014,10.657994,0.117647,0.156863,0.019608,0.019608,0.039216,-0.8,0.313725,0.098039,3.169216
Negative_F1615,0,0.171429,0.0,0.014286,0.128571,0.085714,0.085714,0.014286,0.014286,0.014286,0.0,0.057143,0.057143,0.114286,0.028571,0.014286,70.0,5.266771,10.092284,0.114286,0.028571,0.0,0.0,0.057143,0.538571,0.528571,0.057143,0.008714
Negative_F1102,0,0.1,0.1,0.033333,0.233333,0.133333,0.066667,0.0,0.033333,0.0,0.0,0.1,0.066667,0.1,0.0,0.0,30.0,-1.514936,4.050028,0.0,0.0,0.0,0.0,0.033333,1.343333,0.433333,0.033333,-1.056
Negative_F1107,0,0.020833,0.041667,0.0625,0.125,0.0625,0.020833,0.03125,0.041667,0.052083,0.03125,0.041667,0.03125,0.0625,0.03125,0.041667,96.0,1.477091,8.407467,0.083333,0.072917,0.010417,0.083333,0.052083,-0.6875,0.333333,0.135417,2.154375
Negative_F865,0,0.222222,0.0,0.0,0.0,0.166667,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,18.0,4.597755,11.333816,0.222222,0.055556,0.0,0.0,0.0,1.344444,0.722222,0.0,-0.702222
Negative_F1062,0,0.04,0.106667,0.026667,0.16,0.013333,0.026667,0.026667,0.013333,0.066667,0.026667,0.12,0.026667,0.066667,0.013333,0.0,75.0,7.478361,9.489375,0.053333,0.12,0.026667,0.04,0.026667,-0.598667,0.213333,0.04,2.4552
Negative_F1395,0,0.0,0.206897,0.034483,0.103448,0.034483,0.034483,0.0,0.068966,0.068966,0.034483,0.068966,0.034483,0.068966,0.0,0.103448,29.0,-0.597373,6.101291,0.034483,0.034483,0.0,0.0,0.068966,-0.068966,0.275862,0.137931,1.07931
Negative_F2070,0,0.136364,0.0,0.090909,0.136364,0.045455,0.090909,0.045455,0.0,0.0,0.0,0.045455,0.0,0.045455,0.045455,0.0,22.0,0.701874,8.77513,0.045455,0.045455,0.181818,0.045455,0.0,0.072727,0.5,0.136364,0.615455
Negative_F970,0,0.027027,0.0,0.027027,0.081081,0.081081,0.081081,0.0,0.054054,0.162162,0.0,0.054054,0.054054,0.0,0.0,0.0,37.0,1.560147,10.529315,0.027027,0.189189,0.0,0.054054,0.108108,-1.289189,0.216216,0.027027,3.858378
Negative_F2436,0,0.026316,0.0,0.210526,0.184211,0.0,0.0,0.0,0.052632,0.026316,0.026316,0.105263,0.0,0.157895,0.0,0.0,38.0,-6.43675,4.050028,0.0,0.026316,0.0,0.078947,0.105263,0.060526,0.394737,0.210526,1.165
Negative_F943,0,0.0,0.0,0.181818,0.090909,0.0,0.0,0.090909,0.0,0.0,0.0,0.181818,0.090909,0.181818,0.0,0.090909,11.0,-1.792992,4.050028,0.0,0.0,0.0,0.0,0.090909,0.763636,0.545455,0.272727,-0.091818
Negative_F1973,0,0.1875,0.0,0.0,0.0625,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,16.0,2.586563,10.302064,0.1875,0.0,0.0625,0.0,0.0,0.55625,0.5625,0.0,-0.165
Negative_F2380,0,0.25,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.0,12.0,1.583249,10.353574,0.0,0.166667,0.0,0.0,0.0,1.05,0.666667,0.166667,0.5425
Negative_F487,0,0.0,0.0,0.0,0.214286,0.214286,0.357143,0.0,0.0,0.071429,0.0,0.071429,0.0,0.0,0.0,0.0,14.0,0.554947,8.750052,0.071429,0.0,0.0,0.0,0.0,1.785714,0.571429,0.0,-2.373571
Negative_F1462,0,0.060403,0.040268,0.033557,0.073826,0.026846,0.073826,0.006711,0.04698,0.067114,0.020134,0.154362,0.040268,0.053691,0.040268,0.04698,149.0,0.606775,7.828734,0.04698,0.053691,0.020134,0.040268,0.053691,-0.495973,0.342282,0.120805,1.778725
Negative_F2328,0,0.08,0.04,0.0,0.12,0.04,0.04,0.0,0.0,0.0,0.08,0.08,0.12,0.04,0.04,0.0,25.0,1.530551,9.308993,0.08,0.12,0.0,0.04,0.08,-1.04,0.24,0.04,3.1944
Negative_F66,0,0.108108,0.054054,0.054054,0.135135,0.054054,0.108108,0.027027,0.0,0.0,0.054054,0.081081,0.054054,0.054054,0.0,0.0,37.0,3.494306,9.514389,0.162162,0.0,0.0,0.054054,0.0,0.245946,0.405405,0.054054,0.452703
Negative_F135,0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.125,0.3125,0.0,0.0,0.125,0.0625,0.0,0.0625,16.0,2.552391,11.000385,0.0625,0.125,0.0,0.0,0.0,-1.4375,0.1875,0.0625,2.753125
Negative_F1004,0,0.208333,0.083333,0.041667,0.083333,0.125,0.041667,0.041667,0.0,0.041667,0.0,0.0,0.083333,0.041667,0.0,0.041667,24.0,3.495918,9.595362,0.166667,0.0,0.0,0.0,0.0,0.8125,0.541667,0.083333,-0.6275
Negative_F109,0,0.0,0.0,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,11.0,4.544925,10.602487,0.454545,0.0,0.0,0.0,0.0,-0.127273,0.545455,0.090909,0.074545
Negative_F902,0,0.162162,0.0,0.013514,0.189189,0.040541,0.040541,0.054054,0.054054,0.094595,0.054054,0.054054,0.027027,0.094595,0.027027,0.0,74.0,1.589911,9.986233,0.027027,0.027027,0.013514,0.027027,0.0,0.109459,0.432432,0.040541,0.280811
Negative_F1547,0,0.070423,0.0,0.028169,0.028169,0.028169,0.084507,0.014085,0.014085,0.098592,0.0,0.098592,0.056338,0.056338,0.014085,0.0,71.0,-1.323046,6.156197,0.098592,0.084507,0.028169,0.070423,0.126761,-0.977465,0.295775,0.042254,2.904366
Negative_F1064,0,0.096774,0.0,0.0,0.096774,0.096774,0.129032,0.0,0.032258,0.0,0.0,0.129032,0.032258,0.032258,0.032258,0.032258,31.0,4.240386,10.288783,0.16129,0.064516,0.0,0.0,0.064516,-0.258065,0.419355,0.064516,1.454839
Negative_F716,0,0.166667,0.0,0.0,0.055556,0.166667,0.277778,0.055556,0.0,0.055556,0.0,0.166667,0.0,0.0,0.0,0.0,18.0,0.554947,8.750052,0.055556,0.0,0.0,0.0,0.0,1.75,0.666667,0.0,-1.796111
Negative_F446,0,0.076923,0.0,0.0,0.038462,0.115385,0.076923,0.0,0.038462,0.038462,0.0,0.0,0.038462,0.153846,0.038462,0.076923,26.0,7.542319,11.603681,0.153846,0.153846,0.0,0.0,0.0,-0.069231,0.538462,0.115385,1.681538
Negative_F2055,0,0.0,0.0,0.0,0.307692,0.0,0.269231,0.0,0.076923,0.038462,0.0,0.0,0.038462,0.115385,0.0,0.0,26.0,3.549911,11.263868,0.115385,0.038462,0.0,0.0,0.0,0.403846,0.384615,0.0,-0.256154
Negative_F925,0,0.064935,0.077922,0.025974,0.077922,0.064935,0.142857,0.0,0.051948,0.012987,0.025974,0.025974,0.038961,0.12987,0.0,0.012987,77.0,-3.526042,5.13696,0.077922,0.012987,0.025974,0.064935,0.064935,0.475325,0.441558,0.038961,0.51987
Negative_F456,0,0.066667,0.133333,0.0,0.066667,0.133333,0.2,0.0,0.0,0.066667,0.0,0.0,0.0,0.133333,0.066667,0.0,15.0,1.469133,8.90065,0.133333,0.0,0.0,0.0,0.0,1.66,0.6,0.066667,-1.948
Negative_F645,0,0.093023,0.0,0.023256,0.116279,0.186047,0.023256,0.0,0.046512,0.046512,0.046512,0.046512,0.023256,0.023256,0.0,0.0,43.0,9.606071,10.91864,0.232558,0.023256,0.046512,0.023256,0.0,-0.486047,0.348837,0.023256,1.37093
Negative_F2019,0,0.037037,0.185185,0.0,0.037037,0.074074,0.0,0.0,0.037037,0.0,0.0,0.111111,0.222222,0.111111,0.037037,0.0,27.0,3.424914,9.044737,0.148148,0.0,0.0,0.0,0.0,0.32963,0.259259,0.037037,0.778519
Negative_F87,0,0.125,0.083333,0.125,0.0,0.125,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.041667,0.083333,0.0,0.0,24.0,3.500904,9.850656,0.125,0.041667,0.0,0.0,0.0,1.108333,0.541667,0.125,-0.36125
Negative_F1017,0,0.25,0.0,0.05,0.05,0.25,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.0,0.0,20.0,0.591574,8.757208,0.05,0.0,0.05,0.0,0.0,1.275,0.65,0.05,-1.0235
Negative_F2318,0,0.021277,0.170213,0.085106,0.106383,0.0,0.021277,0.0,0.042553,0.042553,0.042553,0.06383,0.085106,0.021277,0.0,0.0,47.0,9.435523,11.034038,0.0,0.234043,0.042553,0.0,0.021277,-0.910638,0.148936,0.085106,3.988511
Negative_F498,0,0.139535,0.046512,0.0,0.209302,0.046512,0.0,0.0,0.162791,0.0,0.0,0.023256,0.069767,0.046512,0.069767,0.046512,43.0,1.569618,8.789249,0.069767,0.0,0.046512,0.023256,0.0,-0.574419,0.348837,0.116279,1.064419
Negative_F1481,0,0.051948,0.051948,0.025974,0.051948,0.064935,0.077922,0.012987,0.025974,0.077922,0.064935,0.051948,0.064935,0.077922,0.012987,0.025974,77.0,6.484834,9.838794,0.051948,0.116883,0.012987,0.051948,0.025974,-0.402597,0.350649,0.064935,2.236753
Negative_F1165,0,0.133333,0.066667,0.066667,0.166667,0.066667,0.133333,0.0,0.033333,0.0,0.033333,0.066667,0.033333,0.033333,0.0,0.0,30.0,4.495918,9.904294,0.166667,0.0,0.0,0.0,0.0,0.513333,0.433333,0.066667,-0.157333
Negative_F676,0,0.076923,0.0,0.153846,0.076923,0.153846,0.230769,0.0,0.0,0.0,0.0,0.153846,0.0,0.076923,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,2.007692,0.692308,0.153846,-1.923077
Negative_F819,0,0.085714,0.014286,0.028571,0.071429,0.042857,0.028571,0.042857,0.042857,0.042857,0.042857,0.085714,0.071429,0.085714,0.014286,0.114286,70.0,10.49388,10.111689,0.114286,0.057143,0.0,0.0,0.014286,-0.417143,0.442857,0.157143,1.439714
Negative_F966,0,0.060241,0.048193,0.0,0.072289,0.096386,0.096386,0.012048,0.036145,0.036145,0.036145,0.060241,0.048193,0.048193,0.0,0.012048,83.0,1.511953,8.409401,0.13253,0.036145,0.024096,0.072289,0.072289,-0.445783,0.325301,0.012048,1.870241
Negative_F1236,0,0.02439,0.097561,0.073171,0.219512,0.02439,0.0,0.0,0.02439,0.146341,0.02439,0.073171,0.0,0.073171,0.0,0.04878,41.0,6.150028,10.749539,0.0,0.170732,0.0,0.0,0.0,-0.473171,0.243902,0.121951,2.090976
Negative_F1989,0,0.188889,0.077778,0.0,0.2,0.022222,0.055556,0.0,0.022222,0.022222,0.055556,0.011111,0.133333,0.011111,0.011111,0.022222,90.0,6.365739,9.276565,0.077778,0.044444,0.0,0.033333,0.011111,-0.295556,0.311111,0.033333,1.217111
Negative_F1620,0,0.113636,0.0,0.068182,0.113636,0.068182,0.090909,0.022727,0.022727,0.0,0.022727,0.045455,0.022727,0.068182,0.113636,0.045455,44.0,3.271372,9.994614,0.090909,0.045455,0.0,0.022727,0.022727,0.240909,0.590909,0.227273,0.139773
Negative_F1330,0,0.235294,0.0,0.0,0.176471,0.058824,0.294118,0.0,0.058824,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,17.0,1.552442,10.002737,0.117647,0.0,0.0,0.0,0.0,1.023529,0.588235,0.0,-1.084706
Negative_F342,0,0.111111,0.0,0.0,0.166667,0.055556,0.333333,0.0,0.055556,0.055556,0.0,0.055556,0.0,0.055556,0.0,0.0,18.0,1.552442,10.002737,0.111111,0.0,0.0,0.0,0.0,1.122222,0.555556,0.0,-1.321111
Negative_F1312,0,0.0,0.095238,0.0,0.285714,0.095238,0.238095,0.0,0.0,0.0,0.0,0.095238,0.0,0.095238,0.0,0.0,21.0,1.503435,8.903745,0.095238,0.0,0.0,0.0,0.0,1.409524,0.428571,0.0,-1.562857
Negative_F1341,0,0.0,0.045455,0.181818,0.045455,0.045455,0.227273,0.045455,0.0,0.0,0.045455,0.181818,0.090909,0.0,0.0,0.0,22.0,1.527938,9.314086,0.090909,0.0,0.0,0.0,0.0,1.036364,0.5,0.181818,-0.483182
Negative_F584,0,0.179487,0.0,0.051282,0.076923,0.153846,0.025641,0.0,0.025641,0.025641,0.076923,0.025641,0.025641,0.025641,0.0,0.0,39.0,-0.334666,6.473131,0.076923,0.076923,0.0,0.051282,0.102564,-0.289744,0.435897,0.051282,1.933077
Negative_F1784,0,0.038462,0.0,0.096154,0.096154,0.057692,0.096154,0.0,0.0,0.0,0.057692,0.096154,0.057692,0.0,0.0,0.057692,52.0,-0.453496,6.376846,0.076923,0.096154,0.0,0.096154,0.076923,-0.807692,0.346154,0.153846,2.823269
Negative_F774,0,0.0,0.2,0.033333,0.133333,0.1,0.033333,0.0,0.066667,0.066667,0.0,0.133333,0.033333,0.133333,0.0,0.033333,30.0,-1.590952,4.050028,0.0,0.0,0.0,0.0,0.033333,1.046667,0.333333,0.066667,-0.462
Negative_F1944,0,0.071429,0.0,0.071429,0.071429,0.142857,0.142857,0.0,0.0,0.071429,0.0,0.071429,0.0,0.0,0.214286,0.0,14.0,1.605272,11.00103,0.071429,0.071429,0.0,0.0,0.0,0.521429,0.642857,0.285714,-0.609286
Negative_F2180,0,0.137931,0.068966,0.034483,0.068966,0.034483,0.137931,0.034483,0.034483,0.034483,0.068966,0.034483,0.068966,0.068966,0.034483,0.0,29.0,1.504531,8.903229,0.068966,0.034483,0.0,0.0,0.034483,0.455172,0.482759,0.068966,0.243793
Negative_F1942,0,0.0,0.0,0.055556,0.055556,0.055556,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.055556,0.277778,0.0,18.0,5.557302,11.999968,0.0,0.333333,0.0,0.0,0.0,-1.4,0.444444,0.333333,3.610556
Negative_F1767,0,0.042553,0.170213,0.085106,0.085106,0.0,0.0,0.0,0.021277,0.021277,0.042553,0.106383,0.085106,0.021277,0.0,0.0,47.0,5.468806,9.166389,0.042553,0.148936,0.06383,0.021277,0.042553,-0.870213,0.148936,0.085106,3.474043
Negative_F2188,0,0.125,0.0,0.0,0.1875,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.0,16.0,1.602791,10.003317,0.125,0.0,0.0,0.0,0.0,0.85,0.5,0.0,-0.600625
Negative_F2128,0,0.083333,0.0,0.0,0.083333,0.0,0.166667,0.0,0.083333,0.083333,0.083333,0.083333,0.083333,0.0,0.0,0.0,12.0,-1.443485,4.370259,0.083333,0.0,0.0,0.083333,0.083333,-1.0,0.25,0.0,2.22
Negative_F407,0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714,28.0,-0.152041,7.282973,0.0,0.0,0.285714,0.0,0.0,-1.232143,0.035714,0.035714,0.698571
